Zone_name,Network_zones,Network_Lines,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,Line_Max_Flow_MW,transmission_path_name,distance_km,Line_Loss_Percentage,Line_Max_Reinforcement_MW,Line_Reinforcement_Cost_per_MWyr,DerateCapRes_1,CapRes_1,CapRes_Excl_1,bus0,bus1,bus0_x,bus0_y,bus1_x,bus1_y
FR1 8,z48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.2572677098835,ES1 1_to_ES1 5,346.52379590885,0.021657737244303123,1195.2572677098835,16461.46372425726,0.95,0,0,ES1 1,ES1 5,-0.498247313630633,40.78999490093028,-3.650686811360254,40.11061009553195
FR1 9,z49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8725.707326256725,ES1 1_to_ES1 6,370.3177485329186,0.02314485928330741,8725.707326256725,17591.785198863385,0.95,0,0,ES1 1,ES1 6,-0.498247313630633,40.78999490093028,-2.8968013540051976,42.7648961811579
GB0 0,z50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.4190892366279,ES1 1_to_FR1 8,381.33049981738367,0.023833156238586478,398.4190892366279,18114.94120694652,0.95,0,0,ES1 1,FR1 8,-0.498247313630633,40.78999490093028,-0.4288508114936827,43.533022984491794
GB0 1,z51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587.0909174549972,ES1 2_to_ES1 3,492.46389833147066,0.030778993645716915,1587.0909174549972,23394.2854534071,0.95,0,0,ES1 2,ES1 3,-5.238705483289992,37.1621830158051,-1.0685533905909534,38.46729399125504
GB0 10,z52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8327.2882370201,ES1 2_to_ES1 5,444.5816711343212,0.027786354445895074,8327.2882370201,21119.66086673124,0.95,0,0,ES1 2,ES1 5,-5.238705483289992,37.1621830158051,-3.650686811360254,40.11061009553195
GB0 11,z53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7530.450058546841,ES1 2_to_ES1 8,328.27187366731505,0.020516992104207193,7530.450058546841,15594.414016779096,0.95,0,0,ES1 2,ES1 8,-5.238705483289992,37.1621830158051,-6.151081792593107,39.41281178823704
GB0 12,z54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5153.106402110105,ES1 3_to_ES1 5,359.595999143162,0.022474749946447624,5153.106402110105,17082.453110493665,0.95,0,0,ES1 3,ES1 5,-1.0685533905909534,38.46729399125504,-3.650686811360254,40.11061009553195
GB0 2,z55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.6718282183692,ES1 4_to_FR1 6,253.416960921022,0.015838560057563875,1188.6718282183692,12038.46361653683,0.95,0,0,ES1 4,FR1 6,1.53223151519779,41.69378610486426,1.729674828609724,43.51121310716024
GB0 3,z56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566.015484655108,ES1 5_to_ES1 6,377.1945283469528,0.02357465802168455,3566.015484655108,17918.46366304079,0.95,0,0,ES1 5,ES1 6,-3.650686811360254,40.11061009553195,-2.8968013540051976,42.7648961811579
GB0 4,z57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10704.631893456837,ES1 5_to_ES1 8,284.205125570832,0.017762820348177003,10704.631893456837,13501.042121975515,0.95,0,0,ES1 5,ES1 8,-3.650686811360254,40.11061009553195,-6.151081792593107,39.41281178823704
GB0 5,z58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587.0909174549972,ES1 6_to_FR1 8,272.0739747935204,0.017004623424595026,1587.0909174549972,12924.757027526364,0.95,0,0,ES1 6,FR1 8,-2.8968013540051976,42.7648961811579,-0.4288508114936827,43.533022984491794
GB0 6,z59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3964.4345738917345,FR1 0_to_FR1 11,264.83273066022,0.01655204566626375,3964.4345738917345,12580.764842787135,0.95,0,0,FR1 0,FR1 11,2.285930386191887,46.4165117639593,-0.1477868720375819,45.53878517204548
GB0 7,z60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6746.782759056617,FR1 0_to_FR1 12,202.4856022457941,0.012655350140362131,6746.782759056617,9618.991351838637,0.95,0,0,FR1 0,FR1 12,2.285930386191887,46.4165117639593,2.8376376341268723,45.01155887416662
GB0 8,z61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566.015484655108,FR1 0_to_FR1 15,247.1351089284103,0.015445944308025643,3566.015484655108,11740.04694236207,0.95,0,0,FR1 0,FR1 15,2.285930386191887,46.4165117639593,3.78528005906954,47.87312764625944
GB0 9,z62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377.3436564367385,FR1 0_to_FR1 16,256.1765499907264,0.0160110343744204,2377.3436564367385,12169.556707115653,0.95,0,0,FR1 0,FR1 16,2.285930386191887,46.4165117639593,4.896736930824648,46.04814358794511
GB5 0,z63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.7627456733667,FR1 0_to_FR1 7,333.11450675565777,0.020819656672228612,2775.7627456733667,15824.461216581243,0.95,0,0,FR1 0,FR1 7,2.285930386191887,46.4165117639593,2.412112342234826,48.81161935613287
IT1 0,z64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566.015484655108,FR1 1_to_FR1 15,394.6585200442106,0.024666157502763162,3566.015484655108,18748.08306926696,0.95,0,0,FR1 1,FR1 15,6.1072747878787865,45.52201024242424,3.78528005906954,47.87312764625944
IT1 1,z65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12298.308250403352,FR1 1_to_FR1 16,138.25545352184983,0.008640965845115615,12298.308250403352,6567.765791845702,0.95,0,0,FR1 1,FR1 16,6.1072747878787865,45.52201024242424,4.896736930824648,46.04814358794511
IT1 10,z66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.6718282183692,FR1 1_to_FR1 17,360.64205748346114,0.02254012859271632,1188.6718282183692,17132.145661555354,0.95,0,0,FR1 1,FR1 17,6.1072747878787865,45.52201024242424,7.098681162538576,48.02632462435081
IT1 11,z67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.8381784732558,FR1 1_to_FR1 5,242.850359100776,0.0151781474437985,796.8381784732558,11536.501746655882,0.95,0,0,FR1 1,FR1 5,6.1072747878787865,45.52201024242424,6.285740340299904,43.779423181195554
IT1 2,z68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,3566.015484655108,FR1 1_to_IT1 5,173.60098158849965,0.010850061349281228,3566.015484655108,8246.839884168414,0.95,0,0,FR1 1,IT1 5,6.1072747878787865,45.52201024242424,7.804870668635753,45.153095876777606
IT1 3,z69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.7627456733667,FR1 10_to_FR1 15,267.3237641097471,0.016707735256859195,2775.7627456733667,12699.100314259606,0.95,0,0,FR1 10,FR1 15,3.9989213172754456,49.79126178855921,3.78528005906954,47.87312764625944
IT1 4,z70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.7627456733667,FR1 10_to_FR1 3,173.98162366307744,0.010873851478942341,2775.7627456733667,8264.922122030766,0.95,0,0,FR1 10,FR1 3,3.9989213172754456,49.79126178855921,2.4240286159588798,50.53222179402777
IT1 5,z71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.7627456733667,FR1 10_to_FR1 4,219.6781926513379,0.01372988704070862,2775.7627456733667,10435.717956557342,0.95,0,0,FR1 10,FR1 4,3.9989213172754456,49.79126178855921,5.960518625870406,48.86187900010679
IT1 6,z72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.2572677098835,FR1 10_to_FR1 7,198.0444863503704,0.012377780396898151,1195.2572677098835,9408.01805340758,0.95,0,0,FR1 10,FR1 7,3.9989213172754456,49.79126178855921,2.412112342234826,48.81161935613287
IT1 7,z73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3572.6009241466218,FR1 11_to_FR1 2,297.4251866931009,0.018589074168318807,3572.6009241466218,14129.055433517156,0.95,0,0,FR1 11,FR1 2,-0.1477868720375819,45.53878517204548,-1.259489522917447,47.53739282689119
IT1 8,z74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.7627456733667,FR1 11_to_FR1 6,337.6685555214505,0.021104284720090658,2775.7627456733667,16040.799342394444,0.95,0,0,FR1 11,FR1 6,-0.1477868720375819,45.53878517204548,1.729674828609724,43.51121310716024
IT1 9,z75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.762745673366,FR1 11_to_FR1 8,280.17495531219873,0.01751093470701242,2775.762745673366,13309.590619082126,0.95,0,0,FR1 11,FR1 8,-0.1477868720375819,45.53878517204548,-0.4288508114936827,43.533022984491794
IT3 0,z76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390.514535419767,FR1 12_to_FR1 18,182.7600654019463,0.011422504087621643,2390.514535419767,8681.938217161809,0.95,0,0,FR1 12,FR1 18,2.8376376341268723,45.01155887416662,3.784670782608696,43.88377686956522
,,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587.0909174549972,FR1 12_to_FR1 6,235.90067669468883,0.014743792293418052,1587.0909174549972,11206.36007623217,0.95,0,0,FR1 12,FR1 6,2.8376376341268723,45.01155887416662,1.729674828609724,43.51121310716024
,,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5558.110930838247,FR1 13_to_FR1 2,211.3607619477124,0.013210047621732026,5558.110930838247,10040.601992161148,0.95,0,0,FR1 13,FR1 2,-3.251285779517703,48.26506370373863,-1.259489522917447,47.53739282689119
,,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11103.050982693465,FR1 14_to_FR1 2,255.5562175805337,0.015972263598783357,11103.050982693465,12140.088083061752,0.95,0,0,FR1 14,FR1 2,0.5904750041596424,48.901817147533365,-1.259489522917447,47.53739282689119
,,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377.3436564367385,FR1 14_to_FR1 3,280.170965979738,0.017510685373733625,2377.3436564367385,13309.401107561236,0.95,0,0,FR1 14,FR1 3,0.5904750041596424,48.901817147533365,2.4240286159588798,50.53222179402777
,,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10306.21280422021,FR1 14_to_FR1 7,167.05591621374964,0.010440994763359352,10306.21280422021,7935.919371605174,0.95,0,0,FR1 14,FR1 7,0.5904750041596424,48.901817147533365,2.412112342234826,48.81161935613287
,,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4362.853663128363,FR1 15_to_FR1 16,274.69344727070643,0.017168340454419152,4362.853663128363,13049.193939706647,0.95,0,0,FR1 15,FR1 16,3.78528005906954,47.87312764625944,4.896736930824648,46.04814358794511
,,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5159.69184160162,FR1 15_to_FR1 4,243.362497399592,0.0152101560874745,5159.69184160162,11560.830656033231,0.95,0,0,FR1 15,FR1 4,3.78528005906954,47.87312764625944,5.960518625870406,48.86187900010679
,,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19822.172869458678,FR1 15_to_FR1 7,181.95446921262743,0.011372154325789214,19822.172869458678,8643.668717048287,0.95,0,0,FR1 15,FR1 7,3.78528005906954,47.87312764625944,2.412112342234826,48.81161935613287
,,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.2572677098835,FR1 16_to_FR1 17,345.0874465396003,0.021567965408725017,1195.2572677098835,16393.23056591023,0.95,0,0,FR1 16,FR1 17,4.896736930824648,46.04814358794511,7.098681162538576,48.02632462435081
,,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.8381784732558,FR1 16_to_FR1 18,320.0858245471899,0.02000536403419937,796.8381784732558,15205.539277939011,0.95,0,0,FR1 16,FR1 18,4.896736930824648,46.04814358794511,3.784670782608696,43.88377686956522
,,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5551.525491346732,FR1 16_to_FR1 9,316.8848281236117,0.019805301757725734,5551.525491346732,15053.47732106818,0.95,0,0,FR1 16,FR1 9,4.896736930824648,46.04814358794511,5.073192987178199,43.771718460484735
,,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7138.6164088017285,FR1 17_to_FR1 4,156.52178548905516,0.009782611593065947,7138.6164088017285,7435.500027137543,0.95,0,0,FR1 17,FR1 4,7.098681162538576,48.02632462435081,5.960518625870406,48.86187900010679
,,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4369.439102619877,FR1 18_to_FR1 6,212.8979295735696,0.0133061205983481,4369.439102619877,10113.62447837969,0.95,0,0,FR1 18,FR1 6,3.784670782608696,43.88377686956522,1.729674828609724,43.51121310716024
,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4369.439102619877,FR1 18_to_FR1 9,130.13865746607772,0.008133666091629858,4369.439102619877,6182.180890009891,0.95,0,0,FR1 18,FR1 9,3.784670782608696,43.88377686956522,5.073192987178199,43.771718460484735
,,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7537.035498038357,FR1 3_to_FR1 7,239.15522850130984,0.014947201781331864,7537.035498038357,11360.966158515475,0.95,0,0,FR1 3,FR1 7,2.4240286159588798,50.53222179402777,2.412112342234826,48.81161935613287
,,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6348.363669819988,FR1 5_to_FR1 9,121.6962152744523,0.007606013454653269,6348.363669819988,5781.126308701609,0.95,0,0,FR1 5,FR1 9,6.285740340299904,43.779423181195554,5.073192987178199,43.771718460484735
,,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,398.4190892366279,FR1 5_to_IT1 5,243.2229793313354,0.015201436208208463,398.4190892366279,11554.202910272048,0.95,0,0,FR1 5,IT1 5,6.285740340299904,43.779423181195554,7.804870668635753,45.153095876777606
,,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174.1818349099944,FR1 6_to_FR1 8,217.56309054138669,0.013597693158836667,3174.1818349099944,10335.24094150923,0.95,0,0,FR1 6,FR1 8,1.729674828609724,43.51121310716024,-0.4288508114936827,43.533022984491794
,,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859.067542027503,GB0 0_to_GB0 1,183.00582088925228,0.011437863805578269,3859.067542027503,8693.612725773015,0.95,0,0,GB0 0,GB0 1,-1.9115255609602528,52.46122491282156,-0.4720178099735996,53.45202884546524
,,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4754.687312873477,GB0 0_to_GB0 4,152.50288415766363,0.009531430259853977,4754.687312873477,7244.583849780784,0.95,0,0,GB0 0,GB0 4,-1.9115255609602528,52.46122491282156,-2.583252000000002,53.481137
,,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377.3436564367385,GB0 0_to_GB0 6,178.5454087622211,0.01115908804763882,2377.3436564367385,8481.722768167692,0.95,0,0,GB0 0,GB0 6,-1.9115255609602528,52.46122491282156,-3.3146490483229205,51.51069342086891
