Zone_name,Network_zones,Network_Lines,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,Line_Max_Flow_MW,transmission_path_name,distance_km,Line_Loss_Percentage,Line_Max_Reinforcement_MW,Line_Reinforcement_Cost_per_MWyr,DerateCapRes_1,CapRes_1,CapRes_Excl_1,bus0,bus1,bus0_x,bus0_y,bus1_x,bus1_y
IT1 11,z67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.8381785,FR1 1_to_FR1 5,242.8503591,0.015178147,20000,11536.50175,0.95,0,0,FR1 1,FR1 5,6.107274788,45.52201024,6.28574034,43.77942318
IT1 2,z68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,3566.015485,FR1 1_to_IT1 5,173.6009816,0.010850061,20000,8246.839884,0.95,0,0,FR1 1,IT1 5,6.107274788,45.52201024,7.804870669,45.15309588
IT1 3,z69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.762746,FR1 10_to_FR1 15,267.3237641,0.016707735,20000,12699.10031,0.95,0,0,FR1 10,FR1 15,3.998921317,49.79126179,3.785280059,47.87312765
IT1 4,z70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.762746,FR1 10_to_FR1 3,173.9816237,0.010873851,20000,8264.922122,0.95,0,0,FR1 10,FR1 3,3.998921317,49.79126179,2.424028616,50.53222179
IT1 5,z71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.762746,FR1 10_to_FR1 4,219.6781927,0.013729887,20000,10435.71796,0.95,0,0,FR1 10,FR1 4,3.998921317,49.79126179,5.960518626,48.861879
IT1 6,z72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.257268,FR1 10_to_FR1 7,198.0444864,0.01237778,20000,9408.018053,0.95,0,0,FR1 10,FR1 7,3.998921317,49.79126179,2.412112342,48.81161936
IT1 7,z73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3572.600924,FR1 11_to_FR1 2,297.4251867,0.018589074,20000,14129.05543,0.95,0,0,FR1 11,FR1 2,-0.147786872,45.53878517,-1.259489523,47.53739283
IT1 8,z74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.762746,FR1 11_to_FR1 6,337.6685555,0.021104285,20000,16040.79934,0.95,0,0,FR1 11,FR1 6,-0.147786872,45.53878517,1.729674829,43.51121311
IT1 9,z75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.762746,FR1 11_to_FR1 8,280.1749553,0.017510935,20000,13309.59062,0.95,0,0,FR1 11,FR1 8,-0.147786872,45.53878517,-0.428850811,43.53302298
IT3 0,z76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390.514535,FR1 12_to_FR1 18,182.7600654,0.011422504,20000,8681.938217,0.95,0,0,FR1 12,FR1 18,2.837637634,45.01155887,3.784670783,43.88377687
,,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587.090917,FR1 12_to_FR1 6,235.9006767,0.014743792,20000,11206.36008,0.95,0,0,FR1 12,FR1 6,2.837637634,45.01155887,1.729674829,43.51121311
,,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5558.110931,FR1 13_to_FR1 2,211.3607619,0.013210048,20000,10040.60199,0.95,0,0,FR1 13,FR1 2,-3.25128578,48.2650637,-1.259489523,47.53739283
,,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11103.05098,FR1 14_to_FR1 2,255.5562176,0.015972264,20000,12140.08808,0.95,0,0,FR1 14,FR1 2,0.590475004,48.90181715,-1.259489523,47.53739283
,,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377.343656,FR1 14_to_FR1 3,280.170966,0.017510685,20000,13309.40111,0.95,0,0,FR1 14,FR1 3,0.590475004,48.90181715,2.424028616,50.53222179
